776	2810	6.02657	1	1
776	401	3.01077	1	1
776	573	2.36089	2	1
10971	2398	1.47813	1	1
18931	4956	0.475628	1	1
18931	39561	0.531627	1	1
49918	39750	1.34951	1	1
2	1174	5.11194	1	1
2	1146	4.82250	1	1
19096	588	2.93119	15	2
19096	3756	4.11000	13	3
19096	2810	3.98286	9	1
19096	19404	0.591105	1	1
19096	401	3.78728	8	1
19096	350	1.02618	3	2
19096	521	2.80824	4	1
19096	267	0.930195	3	1
19096	4794	3.20398	16	1
695	728	5.78191	2	1
22	3236	5.73618	1	1
22	2810	2.44175	2	2
53	5604	5.75222	1	1
53	2798	2.42518	1	1
53	3328	2.59160	1	1
53	10467	1.02235	1	1
1174	2798	4.59086	1	1
1174	1146	10.7929	2	1
1174	4794	3.19069	1	1
576	3756	1.70872	1	1
576	2810	1.92339	1	1
576	534	1.08924	3	1
756	1384	2.07102	1	1
472	3328	1.24591	1	1
472	10467	174.703	214	178
472	29557	0.895604	1	1
19177	19955	2.09979	3	2
588	1108	2.02338	3	1
588	3756	2.50078	10	2
588	337	4.34384	16	3
588	2810	3.22253	10	2
588	19404	1.76860	4	1
588	401	8.34009	15	5
588	350	4.47512	7	3
588	4989	3.55320	10	2
588	267	2.98297	9	3
588	6156	1.57545	4	1
588	573	1.27613	3	1
588	18898	0.643079	2	1
588	4794	1.21281	8	1
680	205	2.46057	4	2
1198	18898	1.19785	1	1
819	842	2.50136	2	1
819	3328	31.7656	8	6
819	267	2.41520	3	2
819	956	3.48851	2	1
491	551	31.3829	25	19
491	2810	0.517669	1	1
491	350	0.982741	1	1
491	3340	12.5987	4	2
491	267	0.918265	1	1
1108	3756	3.47296	3	1
1108	2810	2.85438	2	1
1108	1827	0.657446	1	1
1108	4989	14.3573	5	3
1108	267	3.93235	4	1
1108	6156	3.50574	2	2
1108	205	1.53561	2	1
1108	573	3.73565	2	1
19194	109236	0.683531	1	1
551	2810	2.88535	2	1
551	3340	14.6681	5	5
19456	5479	2.97859	4	2
3756	337	4.85256	11	2
3756	2810	5.23801	10	1
3756	19404	2.98010	4	1
3756	401	3.95722	7	1
3756	350	1.06523	3	2
3756	521	10.3378	4	1
3756	4989	12.6525	11	7
3756	267	6.90944	4	1
3756	4794	2.90310	12	1
337	401	4.42214	7	3
337	350	1.21915	3	1
337	4989	3.20524	5	2
337	4794	2.94039	10	1
2810	19404	0.932090	1	1
2810	4989	5.98919	7	2
2810	267	1.60086	3	1
2810	6156	1.76668	2	1
2810	18898	7.11757	2	1
2810	4794	2.65228	8	2
39729	111011	0.579397	3	2
6207	130	84.4934	28	17
3486	16936	3.86637	1	1
19404	350	27.0919	9	7
19404	1766	1.68187	1	1
19404	267	4.56751	5	4
19404	4794	0.444451	1	1
401	350	5.50580	8	3
401	4989	8.24666	10	1
401	1766	6.81399	5	1
401	267	6.72967	10	3
401	956	2.17637	1	1
401	573	7.20590	6	2
401	18898	12.0003	2	2
350	521	6.71871	14	8
350	267	22.5447	148	115
350	6156	2.43188	3	1
350	3273	11.0349	6	5
350	573	9.05325	24	22
18584	521	3.62497	1	1
1403	38201	2.94166	1	1
3463	2798	3.98779	1	1
2798	1146	3.37099	1	1
469	267	1.04266	1	1
469	573	2.66161	1	1
521	4989	7.36992	6	1
521	1766	12.0634	6	3
521	267	10.4593	13	13
521	573	2.88863	2	1
4989	4794	1.80860	5	3
1766	267	3.66860	4	1
1766	6156	3.15881	2	1
11019	18898	6.50320	1	1
109236	111011	0.704598	2	1
267	573	35.1689	48	42
267	18898	1.16384	5	5
267	4794	1.43716	2	1
6156	4794	3.49703	3	1
956	2704	2.24356	1	1
956	573	2.01894	1	1
573	1594	2.51235	1	1
573	18898	5.77497	8	4
573	4794	0.814991	2	1
10467	5479	13.3692	36	1
29557	5479	0.992828	1	1
4466	4794	4.27063	1	1
